File,prediction,class
frame_10316.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_10324.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10325.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_10326.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10341.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10342.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10351.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10358.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10361.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10362.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10385.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_10390.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10391.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10393.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_10404.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10416.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10417.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10425.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10428.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10435.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10436.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10437.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10449.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10452.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_10465.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10488.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10493.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10498.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10515.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_10524.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_10544.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_10549.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_10550.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10579.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10580.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10590.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10625.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_10638.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10645.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10646.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10647.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10650.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10653.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_10659.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10669.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10678.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10679.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10698.jpg,semi-trailer truck,9
frame_10699.jpg,"motorcycle, tuk tuk",0
frame_10704.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10723.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10737.jpg,"motorcycle, tuk tuk",0
frame_10739.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_10746.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10747.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10748.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10757.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10779.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_10790.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10791.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10817.jpg,bus,4
frame_10840.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10849.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_10868.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10872.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10873.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_10879.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_10880.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10894.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_10901.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_10905.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10910.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10911.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_10921.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10931.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10932.jpg,semi-trailer truck,9
frame_10933.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10935.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10940.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_10943.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10950.jpg,full-trailer truck,8
frame_10963.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_10975.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_10989.jpg,"6-wheel truck, fire truck (6 wheel)",6
frame_10990.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_11034.jpg,full-trailer truck,8
frame_11036.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_11037.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_11046.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11055.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11056.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11066.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11068.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11073.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_11076.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11091.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11107.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11110.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_11112.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_11115.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11119.jpg,semi-trailer truck,9
frame_11120.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_11123.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_11128.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11133.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_11152.jpg,"motorcycle, tuk tuk",0
frame_11171.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_11178.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_11195.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_11196.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11197.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11199.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_11203.jpg,full-trailer truck,8
frame_11204.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_11205.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11209.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_11218.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11221.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11230.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11256.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11270.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11280.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11282.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_11302.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11305.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_11308.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_11314.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_11315.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11317.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11336.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11338.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_11348.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11399.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_11408.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11409.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11411.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_11417.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_11428.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11431.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11466.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_11471.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11477.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11489.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_11490.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_11499.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11512.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_11527.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11528.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11537.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11556.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_11567.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_11570.jpg,bus,4
frame_11571.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11572.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11581.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_11582.jpg,full-trailer truck,8
frame_11592.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_11593.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11595.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_11601.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11615.jpg,"motorcycle, tuk tuk",0
frame_11616.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_11617.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11631.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11643.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_11652.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_11664.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11671.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11677.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_11682.jpg,full-trailer truck,8
frame_11721.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11729.jpg,"motorcycle, tuk tuk",0
frame_11734.jpg,"motorcycle, tuk tuk",0
frame_11747.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11780.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11787.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11788.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11789.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11797.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11798.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11800.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11805.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_11818.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_11828.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11861.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11862.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_11867.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11870.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_11875.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11894.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11895.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11909.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_11910.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_11921.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_11924.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_11950.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_11975.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_12007.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12015.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12028.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12039.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12047.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_12050.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_12070.jpg,semi-trailer truck,9
frame_12071.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12073.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12074.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12084.jpg,"motorcycle, tuk tuk",0
frame_12087.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_12103.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_12111.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12125.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12138.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_12140.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12145.jpg,"motorcycle, tuk tuk",0
frame_12147.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12148.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12150.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12153.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12163.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_12164.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12165.jpg,bus,4
frame_12175.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12187.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_12199.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_12227.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12235.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12246.jpg,"motorcycle, tuk tuk",0
frame_12248.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_12255.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12256.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12258.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12261.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12272.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12283.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12286.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_12293.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12304.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12342.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_12345.jpg,"6-wheel truck, fire truck (6 wheel)",6
frame_12349.jpg,bus,4
frame_12361.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12379.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12385.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_12386.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_12397.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_12419.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_12426.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12438.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_12449.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12456.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_12457.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_12464.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_12466.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_12471.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12493.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12500.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_12511.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12515.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_12516.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_12525.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12529.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12536.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_12552.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_12562.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_12567.jpg,"motorcycle, tuk tuk",0
frame_12570.jpg,"motorcycle, tuk tuk",0
frame_12572.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_12578.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12588.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12597.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12600.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_12609.jpg,2-row car,3
frame_12610.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12642.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12644.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_12667.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12681.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12695.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12703.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_12711.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_12713.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12725.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_12728.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12729.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12732.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12736.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12737.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12743.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12744.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12754.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12767.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12810.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_12818.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_12831.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12857.jpg,"motorcycle, tuk tuk",0
frame_12859.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12867.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12871.jpg,"motorcycle, tuk tuk",0
frame_12872.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12880.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_12883.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12886.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12893.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_12930.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_12931.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12932.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12943.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12946.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_12972.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_12984.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12985.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_12995.jpg,semi-trailer truck,9
frame_12996.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_12997.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13002.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_13018.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13019.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13027.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13032.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_13044.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13050.jpg,full-trailer truck,8
frame_13061.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13062.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13064.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_13067.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_13072.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13073.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13075.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13076.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13090.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13091.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_13111.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13112.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13113.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13117.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_13126.jpg,full-trailer truck,8
frame_13160.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13163.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13170.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13171.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13172.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13174.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_13180.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13184.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13195.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13196.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13209.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13219.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13252.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13253.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13256.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_13275.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13286.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_13287.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
